manic;Well You know you make me wanna (Shout) Kick my heels up and (Shout) Throw my hands up and (Shout) Throw my head back and (Shout) Come on now (Shout)  Don't forget to say you will Don't forget to say yeah, yeah, yeah, yeah, yeah (Say you will) Say it right now, baby (Say you will) Come on, come on (Say you will) Say that you (Say you will) Come on now  (Say) Say that you love me (Say) Say that you need me (Say) Say that you want me (Say) You wanna please me (Say) Come on now (Say) Come on now (Say) Come on now  (Say) I still remember (Shooby-doo-wop-do-wop-wop-wop-wop) When you used to be 9 years old (Shooby-doo-wop-do-wop-wop-wop-wop) Yeah, yeah I was a fool for you, from the bottom of my soul, yeah (Shooby-doo-wop-do-wop-wop-wop-wop)  Now that you've grown up (Shooby-doo-wop-do-wop-wop-wop-wop) Grown enough to know, yeah, yeah (Shooby-doo-wop-do-wop-wop-wop-wop) You wanna leave me, you wanna let me go (Shooby-doo-wop-do-wop)  I want you to know I said, I want you to know right now, yeah You been good to me baby Better than I been to myself, hey, hey And if you ever leave me I don't want nobody else, hey, hey I said I want you to know, hey I said I want you to know right now, hey, hey  You know you make me wanna (Shout, whoo) Hey, yeah (Shout, whoo) Yeah, yeah, yeah (Shout, whoo) All right (Shout, whoo) All right (Shout, whoo) Come on now (Shout) Come on now (Shout) Yeah, yeah, yeah (Shout) Yeah, yeah, yeah (Good sound) (Shout) Yeah, yeah, yeah (Good sound) (Shout) Yeah, yeah, yeah (Good sound) (Shout) All right (Good sound) (Shout) All right (Good sound) (Shout) All right (Good sound) (Shout) All right  Now wait a minute I feel all right (Yeah, yeah, yeah, yeah, yeah, yeah) (Ooh) Now that I got my woman I feel all right (Yeah, yeah, yeah, yeah, yeah, yeah) Every time I think about you You been so good to me You know you make me wanna (Shout, whoo) Lift my heels up and (Shout, whoo) Throw my head back and (Shout, whoo) Kick my heels up and (Shout, whoo) Come on now (Shout, whoo) Take it easy (Shout, whoo) Take it easy (Shout, whoo) Take it easy (Higher)  (Shout) A little bit softer now (Whoo) (Shout) A little bit softer now (Shout) A little bit softer now (Shout) A little bit softer now (Shout) A little bit softer now (Shout) A little bit softer now (Shout) A little bit softer now (Shout) A little bit softer now (Shout) A little bit softer now (Shout) A little bit softer now (Shout) A little bit softer now (Shout) A little bit softer now (Shout) A little bit softer now (Shout) A little bit softer now (Shout) A little bit softer now (Shout) A little bit softer now (Shout) A little bit softer now  (Shout) A little bit louder now (Shout) A little bit louder now (Shout) A little bit louder now (Ooh) (Shout) A little bit louder now (Shout) A little bit louder now (Shout) A little bit louder now (Shout) A little bit louder now (Whoo) (Shout) A little bit louder now (Whoo) (Shout) A little bit louder now (Whoo) (Shout) A little bit louder now (Whoo) (Shout) A little bit louder now (Whoo) (Shout) A little bit louder now (Shout)  Hey, hey, hey, hey (Hey, hey, hey, hey) Hey, hey, hey, hey (Hey, hey, hey, hey) Hey, hey, hey, hey (Hey, hey, hey, hey) Hey, hey, hey, hey (Hey, hey, hey, hey)  Jump now Jump up and shout now (Whoo) Jump up and shout now (Whoo) Jump up and shout now (Whoo) Jump up and shout now (Whoo) Jump up and shout now (Whoo) Everybody shout now Everybody shout now Everybody, shout, shout Shout, shout, shout Shout, shout, shout Shout, shout, shout Shout, shout, shout, shout (Oh, whoa, yeah) Shout, shout, shout, shout (Oh, yeah) Shout, shout, shout, shout Everybody shout now (Ooh) Jump up and shout now Shout, shout, shout, shout Shout, shout, shout, shout Shout, shout, shout, shout Shout, shout, shout, shout Shout, shout, shout, shout Shout, shout, shout, shout (Shout);The Isley Brothers;Shout
manic;I count the corpses on my left  I find I'm not so tidy So I better get away Better make it today I've cut twenty-three down since Friday But I can't control it My face is drawn My instinct still emotes it  I slash them cold I kill them dead I broke the gooks I cracked their heads I'll bomb them out from under the beds But now I've got the running gun blues  It seems the peacefuls stopped the war Left generals squashed and stifled But I'll slip out again tonight 'Cause they haven't taken back my rifle For I promote oblivion And I'll plug a few civilians  I'll slash them cold I'll kill them dead I'll break them gooks I'll crack their heads I'll slice them till they're running red But now I've got the running gun blues;David Bowie;Running Gun Blues
manic,paranoid;I took a ride in a limousine I took a road I'd never been I met a stranger by the way His coat was torn but his eyes were clear  Standing in a slide zone I could be steppin' in a slide zone  He told me where a river flows He showed me how the apple grows He told me of a magic stream His face was worn but his eyes were clear  Standing in a slide zone I could be steppin' in a slide zone Standing in a slide zone I could be steppin' through a time zone  He went to find a shooting star Around the bend that's where they are I went along just for the ride Suddenly I began to glide  Standing in a slide zone I could be steppin' through a time zone  The air raced by there was no sound We drifted high above the ground And then said you know this place And then a smile lit up his face  Standing in a slide zone I could be steppin' in a slide zone Standing in a slide zone I could be steppin' through a time zone  I turned my head and looked below And there was something there I know Suddenly I began to fall I looked around and tried to call  Standing in a slide zone He had me steppin' in a time zone Standing in a slide zone Falling through a time zone  Help me please I thought I said Then something happened in my head Music came from all around And I knew what I had found  Standing in a slide zone Falling through a time zone Steppin' in a slide zone He had me falling through a time zone;The Moody Blues;Steppin' in a Slide Zone
manic;I saw her today I saw her face It was the face that I loved And I knew I had to run away And get down on my knees and pray That they'd go away But still they'd begin Needles and pins  I heard somebody fixed today There was no last goodbyes to say His will to live ran out I heard somebody turned to dust Looking back at what he left A list of plans and photographs Songs that never will be sung These are the things he won't get done The things he won't get done  I've seen the man use the needle (seen the needle use the man) I've seen them crawl from the cradle (to the gutter on their hands) They fight a war but it's fatal (it's so hard to understand) I've seen the man use the needle (seen the needle use the man)  Just one shot to say goodbye One last taste to mourn and cry Cry, cry Scores and shoots, the lights go dim Just one shot to do him in He hangs his head and wonders why Why the monkey only lies Lies, lies But pay the pauper he did choose He hung his head inside the noose He hung his head inside the noose  I've seen the man use the needle (seen the needle use the man) I've seen them crawl from the cradle (to the gutter on their hands) They fight a war but it's fatal (it's so hard to understand) I've seen the man use the needle (seen the needle use the man)  Cryptic writing On the wall (the beginning of the end) I've seen myself use the needle (seen the needle in my hand)  I've seen the man use the needle (seen the needle use the man) I've seen them crawl from the cradle (to the gutter on their hands) They fight a war but it's fatal (it's so hard to understand) I've seen myself use the needle (seen the needle in my hand) (In my hand) (In my hand) In my hand;Megadeth;Use the Man
manic,outrageous,rambunctious;Open up, a-honey, it's your lover boy me that's a-knockin' Why don't you listen to me, sugar? All the cats are at the high school rockin' Honey, get your boppin' shoes 'Fore the jukebox blow the fuse Everybody hoppin' Everybody's boppin' Boppin' at the high school hop  They're boppin' at the high school hop Shakin' at the high school hop Hoppin' at the high school rock Rockin' at the high school hop Well, everybody hoppin' Everybody's boppin' Boppin' at the high school hop  Come on, little baby, let's rock a little bit tonight Woo, let's get with it sugar, let's shake it up tonight Well, my heart's a-beatin' rhythm and my feet are movin' smooth and light  Well, boppin' at the high school hop Boppin' at the high school hop Shakin' at the high school hop Movin' at the high school hop Everybody boppin' Everybody rockin' Boppin' at the high school hop Now let's go!  Well, now let me tell you something, baby, I'ma gonna give you some good news Look a-here, sweet mama, let's burn off both our shoes Well, my heart's a-beatin' rhythm and my soul is singin' the blues  Well, boppin' at the high school hop Hoppin' at the high school hop We're just a-jumpin' at the high school hop We're rollin' at the high school hop Well, everybody hoppin' Everybody's boppin' Boppin' at the high school hop Now let's go! Woo!  Well, boppin' at the high school hop Hoppin' at the high school hop Shakin' at the high school hop We're just a-movin' and a-groovin' at the high school hop Well, everybody boppin' Everybody's hoppin' Boppin' at the high school hop;Jerry Lee Lewis;High School Confidential
meandering;We were talking about the space between us all And the people who hide themselves behind a wall of illusion Never glimpse the truth Then it's far too late When they pass away  We were talking about the love we all could share when we find it To try our best to hold it there With our love With our love we could save the world If they only knew  Try to realise it's all within yourself No one else can make you change And to see you're really only very small And life flows on within you and without you  We were talking about the love that's gone so cold And the people who gain the world and lose their soul They don't know They can't see Are you one of them?  When you've seen beyond yourself Then you may find peace of mind is waiting there And the time will come when you see We're all one and life flows on within you and without you;The Beatles;Within You Without You
meandering;Now somewhere in the black mountain hills of Dakota There lived a young boy name o' Rocky Raccoon-a And one day his woman ran off with another guy Hit young Rocky in the eye Rocky didn't like that He said, "I'm gonna get that boy" So one day he walked into town Booked himself a room in the local saloon  Rocky Raccoon Checked into his room Only to find Gideon's Bible Rocky had come Equipped with a gun To shoot off the legs of his rival  His rival, it seems Had broken his dreams By stealing the girl of his fancy Her name was Magill And she called herself Lil But everyone knew her as Nancy  Now, she and her man Who called himself Dan Were in the next room at the hoedown A-Rocky burst in And grinning a grin He said, "Danny, boy, this is a showdown!"  But Daniel was hot And he drew first and shot And Rocky collapsed in the corner Aah  Da-d'n da da da da da Daa-d'l da da da da da Daa-d'l da da da da da Da-da da da-da ndoo ndoo-doo-doo Dooodle-doo-doo-doo ndoo-doo-dooo Dooodle-doo-doo-doo ndoo-doo-dooo Doo doodle-doo doo-doodle-doo Doo-doodle-doo doo-doodle-doo La-ta ndoo dloo-doo-doo  Now the doctor came in Stinking of gin And proceeded to lie on the table He said, "Rocky, you met your match" And Rocky said, "Doc, it's only a scratch And I'll be better I'll be better, Doc, as soon as I am able"  A-now Rocky Raccoon He fell back in his room Only to find Gideon's Bible (Daa da-da-da) A-Gideon checked out (Poor) And he left it no doubt (Rocky) To help with good Rocky's revival (Ohhh)  Aah Oh, yeah, yeah'n Doo-doo doo-doo-doo-doo doo-doo Dooo doo-doo doo-doo-doo-doo doo-doo Dooo doo-doo-doo-doo doo-doo-doo-doo doo-doo-doo-doo doo-doo-doo doo-doo Ndoo doo-doo-doo Dooo doo-doo-doo-doo doo-doo doo Come on, Rocky, boy Dooo d'n-doo doo doo-doo Come on, Rocky, boy Doo doo doo doo doo-ta-doo ta-doo-ta-da A-sorry, Rocky, da-da-da;The Beatles;Rocky Raccoon
meandering,messy,quirky,ramshackle;I listen for your footsteps Coming up the drive Listen for your footsteps But they don't arrive Waiting for your knock, dear On my old front door I don't hear it Does it mean you don't love me any more?  I hear the clock a-ticking On the mantel shelf See the hands a-moving But I'm by myself I wonder where you are tonight And why I'm by myself I don't see you Does it mean you don't love me any more?  Don't pass me by Don't make me cry Don't make me blue 'Cause you know, darling, I love only you You'll never know it hurt me so How I hate to see you go Don't pass me by Don't make me cry  I'm sorry that I doubted you I was so unfair You were in a car crash And you lost your hair You said that you would be late About an hour or two I said, that's all right I'm waiting here Just waiting to hear from you  Don't pass me by Don't make me cry Don't make me blue 'Cause you know, darling, I love only you You'll never know it hurt me so How I hate to see you go Don't pass me by Don't make me cry  One, two, three, four, five, six, seven, eight  Don't pass me by Don't make me cry Don't make me blue 'Cause you know, darling, I love only you You'll never know it hurt me so How I hate to see you go Don't pass me by Don't make me cry;The Beatles;Don't Pass Me By
meandering;It's been a long, long, long time How could I ever have lost you When I loved you?  It took a long, long, long time Now, I'm so happy I found you How I love you  So many tears I was searching So many tears I was wasting, oh, oh  Now I can see you, be you How can I ever misplace you? How I want you Oh, I love you You know that I need you Oh, I love you  Oh;The Beatles;Long, Long, Long
meandering,spacey;All through the day I me mine, I me mine, I me mine All through the night I me mine, I me mine, I me mine Now they're frightened of leaving it Everyone's weaving it Coming on strong all the time All through the day I me mine  I me me mine I me me mine I me me mine I me me mine  All I can hear I me mine, I me mine, I me mine Even those tears I me mine, I me mine, I me mine No-one's frightened of playing it Everyone's saying it Flowing more freely than wine All through the day I me mine  I me me mine I me me mine I me me mine I me me mine  All I can hear I me mine, I me mine, I me mine Even those tears I me mine, I me mine, I me mine No-one's frightened of playing it Everyone's saying it Flowing more freely than wine All through your life I me mine;The Beatles;I Me Mine
meandering;Like a rolling stone Like a rolling stone Like a rolling stone Like the FBI And the CIA And the BBC B. B. King And Doris Day Matt Busby Dig it Dig it Dig it Dig it  Spoken: That was "Can You Dig It?" by Georgie Wood (dig it, dig it, dig it, dig it) And now we'd like to do "Hark the Angels Come" (dig it, dig it, dig it, dig it, dig it, dig it);The Beatles;Dig It
meandering;Oh, dirty Maggie Mae Dey have taken her away And she'll never walk Down Lime Street any more  Oh, the judge he guilty found her Of robbing the homeward bounder That dirty no-good robbin' Maggie Mae  'Tis the part of Liverpool Dey returned me to Two pound ten a week  That was my pay;The Beatles;Maggie Mae
meandering;Yeah, you've been alone  I've been gone for far too long  But with all that we've been through  After all this time I'm coming home to you   Never let it show  The pain I've grown to know  'Cause with all these things we do  It don't matter when I'm coming home to you   I reach towards the sky I've said my goodbyes  My heart's always with you now  I won't question why so many have died  My prayers have made it through yeah   'Cause with all these things we do  It don't matter when I'm coming home to you   Letters keep me warm  Helped me through the storm  But with all that we've been through  After all this time I'm coming home to you   I reach towards the sky I've said my goodbyes  My heart's always with you now  I won't question why so many have died  My prayers have made it through yeah  'Cause with all these things we do  It don't matter when I'm coming home to you   I've always been true  I've waited so long just to come hold you   I'm making it through  It's been far too long, we've proven our  love over time's so strong, in all that we do  The stars in the night, they lend me their light  to bring me closer to heaven with you   (Bring me closer)   But with all that we've been through  After all this time I'm coming home to you   I reach towards the sky I've said my goodbyes  My heart's always with you now  I won't question why so many have died  My prayers have made it through yeah  'Cause with all these things we do  It don't matter when I'm coming home to you   And with all that we've been through  After all this time I'm coming home to you;Avenged Sevenfold;Gunslinger
meandering;Like walking into a dream, so unlike what you've seen So unsure but it seems, 'cause we've been waiting for you Fallen into this place, just giving you a small taste Of your afterlife here - so stay, you'll be back here soon anyway   I see a distant light But girl this can't be right... Such a surreal place to see So how did this come to be? Arrived too early  And when I think of all the places I just don't belong I've come to grips with life and realize this is going too far  I don't belong here, we gotta move on, dear Escape from this afterlife 'Cause this time I'm right, to move on and on Far away from here!  Place of hope and no pain, perfect skies with no rain Can leave this place but refrain, 'cause we've been waiting for you Fallen into this place, just giving you a small taste Of your afterlife here - so stay, you'll be back here soon anyway  This peace on earth's not right (with my back against the wall)  No pain or sign of time... (I'm much too young to fall)  So out of place, don't wanna stay I feel wrong and that's my sign I've made up my mind  Give me your hand but realize I just wanna say goodbye Please understand I have to leave and carry on my own life  I don't belong here, I gotta move on dear Escape from this afterlife 'Cause this time I'm right, to move on and on Far away from here! Got nothing against you and surely I'll miss you This place full of peace and light And I'd hope you might, take me back inside When the time is right!  Loved ones back home all crying 'cause they're already missing me I pray by the grace of God that there's somebody listening Give me a chance to be that person I wanna be (I am unbroken I'm choking on this ecstasy!) Oh Lord I'll try so hard but you gotta let go of me (Unbreak me, unchain me, I need another chance to live!)  Aah!  I don't belong here, I gotta move on dear Escape from this afterlife 'Cause this time I'm right, to move on and on Far away from here! Got nothing against you and surely I'll miss you This place full of peace and light And I'd hope you might, take me back inside When the time is right!;Avenged Sevenfold;Afterlife
meandering;Caught up in this madness, too blind to see  Woke animal feelings in me  Took over my sense and I lost control  I'll taste your blood tonight   You know I make you wanna scream  You know I make you wanna run from me, baby  But know it's too late, you've wasted all your time, yeah  Relax while you're closing your eyes to me  So warm as I'm setting you free  With your arms by your side, there's no struggling  Pleasure's all mine this time   You know I make you wanna scream  You know I make you wanna run from me, baby But know it's too late, you've wasted all your time   Cherishing those feelings, pleasuring  Cover me, unwanted clemency  Scream 'til there's silence  Scream while there's life left, vanishing  Scream from the pleasure, unmask your desire, perishing   We've all had a time where we've lost control  We've all had our time to grow  I'm hoping I'm wrong, but I know I'm right  I'll hunt again one night   You know I make you wanna scream  You know I make you wanna run from me, baby  But know it's too late, you've wasted all your time    Cherishing those feelings, pleasuring  Cover me, unwanted clemency  Scream 'til there's silence  Scream while there's life left, vanishing  Scream from the pleasure, unmask your desire, perishing   Some live repressing their instinctive feelings Protest the way we're built, don't point the blame on me  Scream, scream, scream, the way you would If I ravaged your body  Scream, scream, scream, the way you would If I ravaged your mind   Cherishing those feelings, pleasuring  Cover me, unwanted clemency  Scream 'til there's silence  Scream while there's life left, vanishing  Scream from the pleasure, unmask your desire, perishing   (In this madness, this madness, this madness, this madness) (I lost control, in this madness, in this madness) (I'll hunt again one night, in this madness, this madness) (I'll hunt again one night);Avenged Sevenfold;Scream
meandering;The look of love is in your eyes A look, your smile can't disguise The look of love is saying so much more Than just words could ever say And what my heart has heard Well, it takes my breath away  I can hardly wait to hold you Feel my arms around you How long I have waited Waited just to love you Now that I have found you Don't ever go  I can hardly wait to hold you Feel my arms around you How long I have waited Waited just to love you Now that I have found you Don't ever go Don't ever go;Chris Botti;The Look of Love
meandering;Well, I woke up this mornin' it was drizzlin' rain Around the curve come a passanger train Heard somebody yodel and a hobo moan Jimmy he's dead, he's been a long time gone. Been a long time gone, a long time gone.  If you wanna get to heaven, gotta D-I-E You gotta put on your coat and T-I-E Wanna get the rabbit out of the L-O-G You gotta make a cold motion like D-O-G Like D-O-G, like D-O-G, yeah.  Well, I got a good woman, what's the matter with me? What makes me wanna love every woman I see? I was tri'fling when I met her now I'm tri'fling again And every woman she sees looks like the place I came in. Looks like the place I came in place I came in.  I got my name painted on my shirt I ain't no ordinary dude I don't have to work I don't have to work...;Waylon Jennings;Waymore's Blues
meandering;Heliotrope my love Her face to the heavens Her petals all around her dial Her shadow follows her It looks like a seven And I'm as loaded as a gun She worships the sun She worships the sun  I lie beneath the ground My eyes are unseeing  My name is gone from all the files The tombs are shimmering Deep into her being It could be lethal But it's fun She worships the sun  She worships the sun She worships the sun  She's full of happy beans No shadow within her Your paranoia makes her smile And when the cat's head grins She's ready for dinner: You know you're gonna be the one!  She worships the sun She worships the sun She worships the sun  I said now She worships the sun;Robyn Hitchcock;Heliotrope
meandering,messy;Do it, do it, do it, do it  Don't wanna be your slave   Twenty four hours a day  Hey, why don't you go down to the supermarket  Get something to eat, steal something off the shelves  Pass by the liquor store  Be back about quarter to twelve   Don't want to be your slave  Baby go, baby go, baby go  Do it yeah;The Rolling Stones;Slave
menacing,tense-anxious,thuggish;He rides a road That don't have no end An open highway Without any bends Tramp and his stallion Alone in a dream Proud in his colours As the chromium gleams  On Iron Horse he flies On Iron Horse he gladly dies Iron Horse his wife Iron Horse his life  He rides the road Lives life fast Don't try to hide When the die has been cast He rides the whirlwind That cuts to the bone Wasted forever And ferociously stoned  On Iron Horse he flies On Iron Horse he gladly dies Iron Horse his wife Iron Horse his life  Yeah, slide it to me!  One day, one day They'll go for the sun Together they'll slide On the eternal run Wasted forever On speed bikes and booze Yeah tramp and the brothers All born to lose  On Iron Horse he flies On Iron Horse he gladly dies Iron Horse his wife Iron Horse his life  Iron Horse his wife Iron Horse his life Iron Horse his wife Iron Horse his life;Motörhead;Iron Horse/Born to Lose
menacing,thuggish;You only get a single chance The rules are very plain The truth is well concealed inside The details of the game  You can hear it coming You can see it from afar It's pale and it flickers Like a faded movie star  And out there in the castle They're trying to make us scream By sticking thumb tacks in our flesh And cancelling the dream  Can you find the Valium Can you bring them soon Lost Johnny's out there Baying at the moon  The time has come for you to choose You'd better get it right Berlin girls with sharp white teeth Are waiting in the night  But you ought to really get some It surely can't be hard There's always trouble waiting When you leave your own backyard  Underneath the city The alligators sing Of how the fool he cannot dance When someone cuts the strings  Can you find the morphine Try to be so brief Lost Johnny's out there Looking for relief  And Simon looks so evil And you know he really tries But every time he makes a play That final number dies  And Sally finds her underwear From a store where no-one goes She makes it big in photographs On the strength of what she shows  And here inside the waiting room The radio still screams And we're shooting Tuinal To murder all your dreams  Can you find your credit card For god's sake make it quick Lost Johnny's out there Trying to turn a trick;Motörhead;Lost Johnny
menacing,tense-anxious,thuggish;Nobody knows I know nobody cares what goes on in here We have this door Nobody gets in until I'm really sure Don't creep up behind me You know where to find me, I'm always around Turns out if you need us, before you lead us astray Don't care who we meet We're orphans here on Easy Street and we feel real mean Cruising on speed We've got more than we'll ever need, ain't life sweet? We won't turn your pay down City kids don't lay down, we don't call so Better get some more of that City kids, we don't give that to you, oh no  Bombs go off at night Searing heat, blinding light, you like it fine Park the car and run Dance all night, it was for fun, we're nasty, hahahaha! Why do we do it No-one can get through it We know where to run You hear what we're saying Time that you were praying 'cause City kids time, won't be long  Won't be long, no it won't be long!;Motörhead;City Kids
menacing,tense-anxious,thuggish;They locked me up, put me away Said "You're gonna get out in forever and a day" I didn't know what was going on All I was doing was looking for fun Forgot the reason, that's what I'm told But you've gotta get it in before you get old They thought they had me, had me for keeps But they don't know this boy never sleeps I'm back on the streets again I'm back on my feet again I'm on parole, on parole I like a laugh, I like a joke It's not my fault if my sense of humour broke I tried to tell them I was sick They said they think it was some kind of a trick All right, I would have done good If they had listened to me like they should I wouldn't have this loaded gun Looking for a citizen to kill just for fun It's good to be free again It's good to be me again I'm on parole, on parole  Stop me now before I kill myself Stop me before I kill somebody else!  You'd better watch out, you never know Who's going to be the next to go Night my friend, but it ain't yours Fixes the odds, evens the scores Just turn around, I won't go wrong When he hits the ground I'll be long gone They won't suspect me, no not a soul 'Cause I'm a good boy, I'm on parole I'm raising my sights again I'm claiming my rights again I'm on parole, on parole  Stop me now before I kill myself Stop me now, or get somebody else;Motörhead;On Parole
menacing,tense-anxious,thuggish;We are looking in on you now What do you think you can do now It's very small from way out here The last thing you will feel is fear Give you a chance to do the right thing Give you a chance to do the bright thing Now our sense is all disgusted Where you're from, you can't be trusted Where I come from, no-one smiles Every inch exists in miles Still it's cool, relaxed and calm Sitting here on the Funny Farm  World in prison screams in pain There are no leaders you can blame Human greed destroys your sphere And there's no room for you out here You're on your own now;Motörhead;The Watcher
menacing,rowdy;Tried to trail you last night, baby, trail you in my car  But I was afraid of what I was looking for  And little by little I'm losin' my love for you  Yeah, little by little I've found out you was untrue  Alright, Keith, come on, now  Well I try not to bear a grudge, a girl's gonna hitch a ride  Things ain't been the same since my mother died  Yeah, little by little, I'm losin' my love for you  Yeah, little by little I've found out you was untrue;The Rolling Stones;Little by Little
messy;As I sat in the attic, a piano up my nose, And the wind played a dreadful cantata. (cantata, cantata) Sore was I from a crack of an enemy's hose, And the horrible sound of tomato. (tomato, tomato)  Catch up! (catch up!) Soup and puree! (Soup and puree!) Don't get left behind. (get left behind) Catch up (catch up!) Soup and puree! (Soup and puree!) Don't get left behind. (get left behind, get left behind, get left behind)  When a rattle of rats had awoken, The sinews, the nerves and the veins. My piano was boldly outspoken In attempts to repeat this refrain.  So I stood with a knot in my stomach, And I gazed at that terrible sight, Of two youngsters concealed in a barrel, Suckin' Monkberry moon delight, (om pah om pah pah) ho!  Monkberry moon delight, (om pah om pah pah) Monkberry moon delight, (om pah om pah pah) Monkberry moon delight, (om pah om pah pah) Monkberry moon delight. (om pah om pah pah)  Ooh - Oh-oh, oh-oh.  Well, I know my banana is older than the rest And my hair is a tangled beretta. (beretta, beretta) But I leave my pajamas to Billy Budapest, And I don't get the gist of your letter. (your letter, your letter)  Catch up!, (catch up!) Cats and kittens (cats and kittens) Don't get left behind. (get left behind) Catch up, (catch up) Cats and kittens (cats and kittens) Don't get left behind. (get left behind, get left behind, get left behind)  Monkberry moon delight, yeah, (om pah om pah pah) Monkberry moon delight, (om pah om pah pah) Monkberry moon delight, (om pah om pah pah) Oh, oh, oh, oh, oh, oh, (om pah om pah pah)  Monkberry moon delight, yeah, yeah, yeah, (om pah om pah pah) Monkberry moon delight, (om pah om pah pah) Oh, Monkberry moon delight, (om pah om pah pah) Oh, Monkberry moon delight, (om pah om pah pah)  Monkberry moon delight, oh-oh, (om pah om pah pah) Monkberry moon delight, (om pah om pah pah) Suckin' Monkberry moon delight, (om pah om pah pah) (om pah om pah pah)  (om pah om pah pah) Monkberry moon delight, (om pah om pah pah) (om pah om pah pah) (om pah om pah pah)  Monkberry moon delight, (om pah om pah pah) (om pah om pah pah) Monkberry moon delight, (om pah om pah pah) (om pah om pah pah)  Ah, Monkberry moon delight, yeah, yeah, (om pah om pah pah) Monkberry moon delight, oh, oh, oh, oh, oh, oh, (om pah om pah pah) Oh, oh, oh, oh, oh.... (om pah om pah pah) (om pah om pah pah)  Uh, Monkberry moon delight.  "try some of this, honey!" (om pah om pah pah) "what is it?" (om pah om pah pah) Monkberry moon delight, ah, ah, ah, ah, ah, ah, (om pah om pah pah) Ah, ah, ah, ah, ah... (om pah om pah pah)  (ooh) Monkberry moon delight, (om pah om pah pah) Uh, Monkberry moon delight, (om pah om pah pah) Monkberry moon delight, (om pah om pah pah) Monkberry moon delight, na-na-na-na-na-na-na-na... (om pah om pah pah) Monkberry moon delight.;Paul McCartney;Monkberry Moon Delight
messy;Feel on baby  Feel on baby  Feel on baby  Feel on baby  Feel on baby  Feel on baby  Feel on baby   When I travel coast to coast  You're the hook up I miss the most  In the motel you're the ghost  Other women don't come close   Feel on baby  Feel on baby  Feel on baby  Feel on baby   From the first time such a crush  Such excitement, such a rush  In the kitchen, in the car  In the ditch, on the dirty floor   Feel on baby  Feel on baby  Feel on baby   Feel on baby  Feel on baby  Feel on baby  Feel on baby  Feel on baby  Feel on baby   Wanderlust and love disease  Taken over and strangled me  Cure my body, make me whole  Feed my body, feed my soul   Feel on baby  Got to feel on  Got to feel on  Feel on, feel on  Got to feel on  Got to feel on  Got to feel on   Got to feel on  Got to feel on  Feel on baby  Baby baby baby baby...;The Rolling Stones;Feel on Baby
messy,trashy;I was twenty one naive  Not cynical, I try to please  Her wit, her speech, her repartee  Impressed me almost instantly   She went all the way  All the way down  She went all the way, all the way   She showed me love a hundred ways  How she pimped and how she paid  All the daughters, all the sons  All were welcome, all would come   We went all the way  All the way down  We went all the way, all the way   I was King, Mr. Cool  Just a snobby little fool  (Like kids are now.)  I dreamed of reaching greater heights  I raved about it every night  Talk is cheap   She went all the way, all the way  All the way down, yeah  She went all the way  All the way all the way  All the way, all the way down   She's there when I close my eyes  There when I close my eyes  She's there when I close my eyes  There when I close my eyes   How the years they rush on by  Birthdays, kids and suicides  Still I play the fool and strut  Still you're a slut   Hey girl, she went all the way  All the way, all the way  All the way down  She went all the way  All the way, all the way  All the way down  She went all the way  All the way, all the way  All the way down   You give me back that time right now  I can see it if I close my eyes  Was every minute just a waste?  Was every hour a foolish chase?  I don't believe it   She went all the way  All the way down  She went all the way  All the way down  She went all the way  All the way down  She went all the way  All the way all the way  All the way down  She went all the way  All the way all the way  All the way down;The Rolling Stones;All the Way Down
messy;Oh, Roberta tell me how long, how long Oh, Roberta tell me how long, how long Are you gonna keep me down here, baby Singing this same ol' song  I'm down on the river Sitting down on the ground I'm down on the river Sitting down on the ground I'm gonna stay right here Until that steamboat come down  Way up the river Just as far as I can see Way up the river Just as far as I can see I thought I spied my old time used to be  She's a brown-skinned woman And she got long, black wavy hair She's a brown-skinned woman And she got long, black wavy hair That woman looks so good, baby She can lead me most anywhere  I'm going to the station, talk to that chief of police (what you gonna tell him?) I'm going to the station, talk to that chief of police Tell him that Roberta done quit me I can't see no peace  Oh, Roberta, don't you hear me callin' you? Oh, Roberta, you hear me callin' you? I got just one more thing, baby I want you to do;Lead Belly;Roberta
messy,sardonic;Hey, Bungalow Bill What did you kill, Bungalow Bill? Hey, Bungalow Bill What did you kill, Bungalow Bill? (I'll tell you)  He went out tiger hunting with his elephant and gun In case of accidents he always took his mom He's the all-American bullet-headed Saxon mother's son All de children sing  Hey, Bungalow Bill What did you kill, Bungalow Bill? Hey, Bungalow Bill What did you kill, Bungalow Bill?  Deep in the jungle, where the mighty tiger lies Bill and his elephants were taken by surprise So Captain Marvel zapped him right between the eyes All de children sing  Hey, Bungalow Bill What did you kill, Bungalow Bill? Hey, Bungalow Bill What did you kill, Bungalow Bill?  The children asked him if to kill was not a sin "Not when he looked so fierce", his mommy butted in "If looks could kill, it would have been us instead of him" All the children sing  Hey, Bungalow Bill What did you kill, Bungalow Bill? Hey, Bungalow Bill What did you kill, Bungalow Bill?  Hey, Bungalow Bill What did you kill, Bungalow Bill? Hey, Bungalow Bill What did you kill, Bungalow Bill?  Hey, Bungalow Bill What did you kill, Bungalow Bill? Hey, Bungalow Bill What did you kill, Bungalow Bill?  Hey, Bungalow Bill What did you kill, Bungalow Bill? Hey, Bungalow Bill What did you kill, Bungalow Bill?  Spoken: Eh up!;The Beatles;The Continuing Story of Bungalow Bill
