aggressive;(Yea I'm right here dog) Where my dogs at (We right here dog) Where my dogs at (I'm right here dog)  What must I go through to show you shit is real? And I ain't really never gave a fuck how niggaz feel Rob then I steal, not cause I want to, but 'cause I have to And don't make me show you with the Magnum If you don't know by now then you slippin I'm on some bullshit thats got me jackin, niggaz flippin I got my man and them stay pretty Like I'ma stay shitty Crimey it's all for the money; is you wit me? Get the bitches, and I'll commit the crime And when it's on we transform like Optimus Prime I'll form the head, roll out let's make it happen If we ain't gonna get it wit them we'll take the cap down Bust it off Gust it off On the softest niggaz Money with the biggest mouth: "Yo, let's rob this, nigga!" A novice nigga Never made a sound Breathe too fuckin' hard like you gettin' bust down  Yo, yo ya niggaz wanna be killers (get at me dog) Ya niggaz wanna feel us (get at me dog) Ya niggaz want the real (Get at me dog)  Rrrrrr arf arf what the deal  Yo, yo ya niggaz wanna be killers (get at me dog) Ya niggaz wanna feel us (get at me dog) Ya niggaz want the real (Get at me dog)  Rrrrrr arf arf what the deal Nowadays, Don't get to good for certain niggaz I'm hurtin' niggaz What you doin'? Robbin' niggaz, jerkin' niggaz Stickin' niggaz, 'cause they deserve it With money got murdered They know we died slow if they heard it The nigga there blew up the spot a while And the motherfucker ain't got shot in a while And the stacks will light up Will fuck the night up Blow everything in sight up Fuck around, and I'll have your ass right up What makes you think you wasn't able to stand? I got shit that'll disable a man With the wave of a hand The days are longer, and seems like I'm wastin' time I've got a lot of dreams, but I'm not really chasin' mine I suck it all up like a sicka fly 'Cause nowadays, gettin' by Is nothing more than an occasional meal and gettin' high I live to die --- That's where I'm headed Let your man hold somethin', now it's all about you can get it  Yo, yo ya niggaz wanna be killers (get at me dog) Ya niggaz wanna feel us (get at me dog) Ya niggaz want the real (Get at me dog)  Rrrrrr arf arf what the deal Well in the back wit ya faggot ass face down Lucky that you breathing, but you dead from the waist down The fuck is on your mind?  Talkin' that shit that you be talkin' And I bet you wish you never got hit, 'cause you be walkin' But shit happens and fuck it, you would have did ya dirt Niggaz is wonderin' how the fuck you hid your skirt Right under they eyes And it's a surprise To the guys That one of their mans was a bitch in disguise Fucking with cats and ordering more hits To slaughter more kids Let me holla at you all that wanna borrow the raw shit (ah-oh!) Knahmean?  I'm just robbing to eat And there's at least a thousand of us like me mobbing the street When we starve and we eat whatever's there Come on, you know the code in the street, whatever's fair Blood stains and chalk means yo man couldn't walk After the talk Heard him out at 1133 of New York Transformin'-ass niggaz will get it quick Aiyo, for real, that nigga K-solo can suck my dick And it's gon' take all these niggaz in the rap game to barely move me 'Cause when I blow shit up I have niggaz fallin' like white bitches in a scary movie Ah, you know I don't know how to act Get too close to niggaz, it's like: "Protected by viper, stand back" What's this? I thought y'all niggaz was killas, demented Fuck y'all what me with this coward? "Let's finish him! Just end it!";DMX;Get at Me Dog
acerbic;Tell me that you've got everything you want And your bird can sing But you don't get me You don't get me  You say you've seen seven wonders And your bird is green But you can't see me You can't see me  When your prized possessions Start to weigh you down Look in my direction I'll be 'round I'll be 'round  When your bird is broken  Will it bring you down? You may be awoken  I'll be 'round I'll be 'round  You tell me that you heard every sound there is  And your bird can swing  But you can't hear me  You can't hear me;The Beatles;And Your Bird Can Sing
aggressive;Girl, you really got me goin' You got me so I don't know what I'm doin' Yeah, you really got me now You got me so I can't sleep at night  Yeah, you really got me now You got me so I don't know what I'm doin', now Oh yeah, you really got me now You got me so I can't sleep at night  You really got me You really got me You really got me  See, don't ever set me free I always wanna be by your side Girl, you really got me now You got me so I can't sleep at night  Yeah, you really got me now You got me so I don't know what I'm doin', now Oh yeah, you really got me now You got me so I can't sleep at night  You really got me You really got me You really got me Oh, no  See, don't ever set me free I always wanna be by your side Girl, you really got me now You got me so I can't sleep at night  Yeah, you really got me now You got me so I don't know what I'm doin', now Oh yeah, you really got me now You got me so I can't sleep at night  You really got me You really got me You really got me;The Kinks;You Really Got Me
aggressive;I'm the king of rock, there is none higher Sucker MCs should call me sire To burn my kingdom, you must use fire I won't stop rockin' till I retire  Now we rock the party and come correct Our cuts are on time and rhymes connect Got the right to vote and will elect And other rappers can't stand us, but give us respect  They called us and said we're gettin' iller There's no one chiller It's not Michael Jackson and this is not Thriller As one def rapper, I know I can hang I'm Run from Run-D.M.C., like Kool from Kool and the Gang Roll to the rock, rock to the roll D.M.C. stands for Devastating Mic Control You can't touch me with a ten-foot pole And I even made the devil sell me his soul  Now we crash through walls, cut through floors Bust through ceilings and knock down doors And when we're on the tape, we're fresh out the box You can hear our sound for blocks and blocks For every living person we're a purple treat It's me and D.M.C., Jay, where's the beat?  Now we're the baddest of the bad, the coolest of the cool I'm D.M.C., I rock and roll, I'm DJ Run, I rock and rule It's not a Trick or Treat and it's not a April Fool It's all brand new, never ever old school  You got the music in your body and you can't comprehend When your mind won't wiggle and your knees will bend Music ain't nothin' but a people's jam It's DJ Run-D.M.C. rockin' without a band  Now I walked on ice and never fell I spent my time in a plush hotel I stood on many stages, held many mics Take airplane flights, at huge heights So all you sucker MCs, you gotta say please 'Cause when he jumps high, I'm pulling down weeds Got a song so strong, it's knocking down trees Is it hard to believe it's Run-D.M.C.?  I am from, around the way And Run goes to school, every day And Jay plays the records he has to play And we get down with no delay, hey! I rock the party with the words I speak And Run says the rhymes that are unique And Jay cuts the records every day of the week And we are the crew that can never be beat So don't try to diss me, try to be my friend 'Cause if you do, you'll get yours in the end The rhymes we say, shall set a trend Because a devastating rap is what we send  Every jam we play, we break two needles There's three of us but we're not the Beatles My name is Darryl, you can call him D You can call me Darryl Mack, or you can call him D.M.C. People always ask, "D.M.C., what does it mean?" D's for never dirty, MC for mostly clean  Like we said before, we rock hardcore I'm DJ Run, I can scratch, I'm D.M.C., I can draw And now we got the knack, to attract Our rhyme's an aphrodisiac We'll reign on your brain and rock your knot When it comes to rock, give it all we got To be MCs, we got what it takes Let the poppers pop and the breakers break We're cool, cool cats, it's like that That's the way it is, so stay the hell back We're causin' hard times, for sucker MCs 'Cause they don't make no songs like these Period!;Run-D.M.C.;King of Rock
acerbic;She said "I know what it's like to be dead I know what it is to be sad" And she's making me feel like I've never been born  I said "Who put all those things in your head? Things that make me feel that I'm mad And you're making me feel like I've never been born"  She said, "You don't understand what I said." I said, "No, no, no. You're wrong. When I was a boy, Everything was right. Everything was right."  I said "Even though you know what you know I know that I'm ready to leave 'Cos you're making me feel like I've never been born."  She said, "You don't understand what I said." I said, "No, no, no. You're wrong. When I was a boy, Everything was right. Everything was right."  I said "Even though you know what you know I know that I'm ready to leave 'Cos you're making me feel like I've never been born."  She said, she said "I know what it's like to be dead. I know what it's like to be dead. I know what it is to be sad. I know what it is to be sad. I know what it's like to be dead. I know what it's like to be dead.";The Beatles;She Said She Said
acerbic;You're gonna get it straight from the shoulder  Can't you see the party's over  Let me go   Can't you get it through your thick head  This affair is finished - dead  Hey, let me go   I tried giving you the velvet gloves  I tried giving you the knockout punch  Hey, let me go  Let me go  Let me go  Let me go  Let me go   I find it hard to be cruel  I find it hard to be cruel  With a smile, don't you?  You'll never find that perfect love  That you read about  That you dream about   Maybe I'll become a playboy  Hang around in gay bars  And move to the west side of town   You're gonna get it straight from the shoulder  Can't you see the party's over  Hey, let me go  Let me go   So you think I'm giving you the brush off  Well I'm just telling you to shove off  Hey, let me go   This ain't no time to waste my breath  We're going into sudden death  Hey, let me go   Can't you get it through your thick head  This affair is dead as a doornail  Hey, baby won't you let me go   The bell has rung, and I've called time  The chair is on the table, out the door baby   Baby won't you let me go  Let me go...;The Rolling Stones;Let Me Go
acerbic;I hear the train a comin' It's rolling round the bend And I ain't seen the sunshine since I don't know when, I'm stuck in Folsom prison, and time keeps draggin' on But that train keeps a rollin' on down to San Antone..  When I was just a baby my mama told me "Son, Always be a good boy, don't ever play with guns." But I shot a man in Reno just to watch him die When I hear that whistle blowin', I hang my head and cry..  I bet there's rich folks eating in a fancy dining car They're probably drinkin' coffee and smoking big cigars. Well I know I had it coming, I know I can't be free But those people keep a movin' And that's what tortures me...  Well if they freed me from this prison, If that railroad train was mine I bet I'd move it on a little farther down the line Far from Folsom prison, that's where I want to stay And I'd let that lonesome whistle blow my blues away...;Johnny Cash;Folsom Prison Blues
aggressive;I was tuning in the shine on the light night dial  Doing anything my radio advised  With every one of those late night stations  Playing songs bringing tears to my eyes  I was seriously thinking about hiding the receiver  When the switch broke 'cause it's old  They're saying things that I can hardly believe  They really think we're getting out of control   Radio is a sound salvation  Radio is cleaning up the nation  They say you better listen to the voice of reason  But they don't give you any choice 'cause they think that it's treason  So you had better do as you are told  You better listen to the radio   I wanna bite the hand that feeds me  I wanna bite that hand so badly  I want to make them wish they'd never seen me   Some of my friends sit around every evening  And they worry about the times ahead  But everybody else is overwhelmed by indifference  And the promise of an early bed  You either shut up or get cut up, they don't wanna hear about it  It's only inches on the reel-to-reel  And the radio is in the hands of such a lot of fools  Tryin' to anaesthetise the way that you feel   Wonderful radio  Marvelous radio  Wonderful radio  Radio, radio;Elvis Costello;Radio, Radio
aggressive;SLAM! duuh duuh duuh, duuh duuh duuh Let the boys be boys! SLAM! duuh duuh duuh, duuh duuh duuh Make noise b-boys!  Well here's another one (WHAT!) In the gutter one (WHAT!) Ghetto runnin em Troblesome extra double double I come to beat em The beat em and mistreat em So what if that I'm cheating. Every one wanna sound grimey. Imma show you how come on (ALL AND TOGETHER NOW!)  Yeaah, ohh yeaah!  YEAH! That's how we gotta be  so stop trying to beat loud as me cause you can't do that Think about playin russian roulette with an atuomatic rifle My ass against the line blast bullets first On Line Toughest step and a rep and a run packin a weapon its wild Peace to the brothers on Rycher's Isle Pumping up a trebble and didn't like he's criminally in buck my eye,  Oh my god I'm so high Just they say a Rodney say you like a criminum, what does it take  to make you get Making million children SLAM! Slam!  SLAM! duuh duuh duuh, duuh duuh duuh Let the boys be boys! SLAM! duuh duuh duuh, duuh duuh duuh Make noise b-boys! SLAM! duuh duuh duuh, duuh duuh duuh Let the boys be boys! SLAM! duuh duuh duuh, duuh duuh duuh Make noise b-boys!  I'm the mean nasty grease smashing ever slow gashing (Ooohh) Slickly swift blast of the ghastly stashin fashion Then I provide I provide the you was cheat. Beside the getto Vibe Mak me feel like Jekly and Hyde OF CORSE I come across with no fear For sure! Un-adult un-rated un-conformed Digusted, busted you wanna touch it. To hot! You forgot, you're not ready You're head could get ruptered. Hit between the eye I planned the plan alive I'm the plonic sonic UH RULE WITH THE BADS GUYS The villian (JUU), crooks (UUU),hot midas in confide us. See the big black picture if you look inside of My mind, it's graphic, expresstic graphic So kill the copy cat because it's al mastered Directin' it When y'all least expected it And thought it was safe ONYX hit you in the face so,  SLAM! duuh duuh duuh, duuh duuh duuh Let the boys be boys! SLAM! duuh duuh duuh, duuh duuh duuh Make noise b-boys! SLAM! duuh duuh duuh, duuh duuh duuh Let the boys be boys! SLAM! duuh duuh duuh, duuh duuh duuh Make noise b-boys!  (STICKY FINGAZ) I'm a b-boy Standin in my b-boy stance Hurry up and give me the microphone before I bust in my pants The mad author of anguish My language, Polluted Onyx is heavyweight (Sonsee: And still undisputed!!) He took the words right out my mouth and walked a mile in my shoes I've paid so many dues, I feel used and abused And I'm.... so confused umm, excuse me, for example I'm the inspiration, for a WHOLE generation And unless you got 10 Sticky Fingers Its straight immitation A figment, of your imagination But but but but wait it gets worse!! I'm not watered down so I'm dyin of thirst Comin thru wit a scam, a fullproof plan B-boys make some noise, and just, JUST SLAM!  SLAM! duuh duuh duuh, duuh duuh duuh Let the boys be boys! SLAM! duuh duuh duuh, duuh duuh duuh Make noise b-boys! SLAM! duuh duuh duuh, duuh duuh duuh Let the boys be boys! SLAM! duuh duuh duuh, duuh duuh duuh Make noise b-boys! SLAM! duuh duuh duuh, duuh duuh duuh Let the boys be boys! SLAM! duuh duuh duuh, duuh duuh duuh Make noise b-boys! SLAM! duuh duuh duuh, duuh duuh duuh Let the boys be boys! SLAM! duuh duuh duuh, duuh duuh duuh Make noise b-boys! SLAM! duuh duuh duuh, duuh duuh duuh Let the boys be boys! SLAM!;Onyx;Slam
aggressive;I remember what you said (second time around) Don't you wish that we were dead (second time around)  No more getting pushed around (second time around) Not that we've gone underground (second time around)  Now its time for you to see (second time around) What the Love Song did for me (second time around)  Really famous stinking rich (second time around) Straight up there without a hitch (second time around)  I remember what you said (second time around) Don't you wish that we were dead (second time around)  No more getting pushed around (second time around) Back to haunt you with our sound (second time around);The Damned;Machine Gun Etiquette
aggressive;(Wow) (Wow) (Wow) (Wow) Change my pitch up, smack my bitch up (wow) Change my pitch up, smack my bitch up (wow) Change my pitch up, smack my bitch up (wow) Change my pitch up, smack my bitch up (wow)  Smack my bitch up (wow) (Wow) (Wow) (Wow) (Wow wow) (Wow) (Wow) (Wow)  Ahhh ahh ahh Ahhh ahh ahh  Smack my bitch up (wow) (Wow) (Wow) (Wow) (Wow wow) (Wow) (Wow) (Wow) (Wow wow) (Wow) (Wow) (Wow) (Wow)  (Wow) Change my pitch up, smack my bitch up (wow) (Wow) Change my pitch up, smack my bitch up (wow);The Prodigy;Smack My Bitch Up
acerbic;I got nasty habits, I take tea at three Yes, and the meat I eat for dinner Must be hung up for a week My best friend, he shoots water rats And feeds them to his geese Don'cha think there's a place for you In between the sheets?  Come on now, honey We can build a home for three Come on now, honey Don't you wanna live with me?  And there's a score of harebrained children They're all locked in the nursery They got earphone heads, they got dirty necks They're so 20th century Well, they queue up for the bathroom 'Round about 7:35 Don'cha think we need a woman's touch to Make it come alive?  You'd look good pram pushing Down the high street Come on now, honey Don't you wanna live with me?  Whoah, the servants they're so helpful, dear The cook, she is a whore Yes, the butler has a place for her Behind the pantry door The maid, she's French, she's got no sense She's wild for Crazy Horse And when she strips, the chauffeur flips The footman's eyes get crossed  Don'cha think there's a place for us Right across the street Don'cha think there's a place for you In between the sheets?;The Rolling Stones;Live with Me
aggressive;Too many slaves in this world Die by torture and pain Too many people do not see They're killing themselves, going insane  Too many people do not know Bondage is over the human race They believe slaves always lose And this fear keeps them down  Watch the damned (God bless ya) They're gonna break their chains (hey) No, you can't stop them (God bless ya) They're coming to get you And then you'll get your  Balls to the wall, man Balls to the wall You'll get your balls to the wall, man Balls to the wall, balls to the wall  You may screw their brains You may sacrifice them, too You may mortify their flesh You may rape them all  One day the tortured stand up And revolt against the evil They make you drink your blood And tear yourself to pieces  You better watch the damned (God bless ya) They're gonna break their chains (hey) No, you can't stop them (God bless ya) They're coming to get you And then you'll get your  Balls to the wall, man Balls to the wall You'll get your balls to the wall, man Balls to the wall, balls to the wall  Come on man, let's stand up all over the world Let's plug a bomb in everyone's ass If they don't keep us alive, we're gonna fight for the rights  Build a wall with the bodies of the dead, and you're saved Make the world scared, come on, show me the sign of victory Sign of victory, sign of victory  You better watch the damned (God bless ya) They're gonna break their chains (hey) No, you can't stop them (God bless ya) They're coming to get you And then you'll get your  Balls to the wall, man Balls to the wall You'll get your balls to the wall, man Balls to the wall You'll get your balls to the wall, man Balls to the wall You'll get your balls to the wall, man Balls to the wall You'll get your balls to the wall, man;Accept;Balls to the Wall
acerbic;I've always said that one's enough to love Now I hear you're bragging one is not enough Something tells me you're not satisfied You got plans to make me one of four or five  I guess this kind of thing's just in your blood But you won't catch me carving up my love I ain't no puzzle piece that needs to fit If it takes more than me let's call it quits  'Cause I don't wanna go on with you like that Don't wanna be a feather in your cap I just wanna tell you honey I ain't mad But I don't wanna go on with you like that  It gets so hard sometimes to understand This vicious circle's getting out of hand Don't need an extra eye to see That the fire spreads faster in a breeze  And I don't wanna go on with you like that Don't wanna be a feather in your cap I just wanna tell you honey I ain't mad But I don't wanna go on with you like that No I don't wanna go on with you like that One more set of boots on your welcome mat You'll just have to quit them if you want me back 'Cause I don't wanna go on with you like that  Oh if you wanna spread it around sister that's just fine But I don't want no second hand feeding me lines If you wanna hold someone in the middle of the night Call out the guards, turn out the light  And I don't wanna go on with you like that Don't wanna be a feather in your cap I just wanna tell you honey I ain't mad But I don't wanna go on with you like that No I don't wanna go on with you like that One more set of boots on your welcome mat You'll just have to quit them if you want me back 'Cause I don't wanna go on with you like that  I don't wanna I don't wanna I don't wanna go on with you like that I don't wanna I don't wanna I don't wanna go on with you like that Come on, come on;Elton John;I Don't Wanna Go on With You Like That
aggressive;Nobody gonna take my car, I'm gonna race it to the ground Nobody gonna beat my car, it's gonna break the speed of sound Ooh, it's a killing machine It's got everything Like a driving power, big fat tires and everything  I love it, and I need it, I feed it Yeah, it's a wild hurricane All right, hold tight, I'm a highway star  Nobody gonna take my girl, I'm gonna keep her to the end Nobody gonna have my girl, she stays close on every bend Ooh, she's a killing machine She's got everything Like a moving mouth, body control and everything  I love her, I need her, I seed her Yeah, she turns me on All right, hold tight, I'm a highway star  Nobody gonna take my head, I got speed inside my brain Nobody gonna steal my head now that I'm on the road again Ooh, I'm in heaven again I've got everything Like a moving ground, an open road and everything  I love it, I need it, I feed it Eight cylinders, all mine All right, hold tight, I'm a highway star  Nobody gonna take my car, I'm gonna race it to the ground Nobody gonna beat my car, it's gonna break the speed of sound Ooh, it's a killing machine It's got everything Like a driving power, big fat tires and everything  I love it, and I need it, I bleed it Yeah, it's a mad hurricane All right, hold tight, I'm a highway star I'm a highway star I'm a highway star;Deep Purple;Highway Star
aggressive;Too black, too strong Too black, too strong  Flavor Flav: Yo, Chuck These alley trippers are still frontin' on us Show 'em that we can do this 'Cause we always knew this, ha ha Yeah, boy!  Chuck D.: Bass! How low can you go? Death row, what a brother know Once again, back is the incredible rhyme animal, the incredible   D, Public Enemy number one "Five-O" said, "Freeze!" and I got numb Can I tell 'em that I really never had a gun? But it's the wax that the Terminator X spun  Now they got me in a cell  'Cause my records, they sell 'Cause a brother like me said, Well Farrakhan's a prophet and I think you ought to listen to What he can say to you" What you ought to do   Is follow for now, power of the people, say, "Make a miracle, D, pump the lyrical" Black is back, all in, We're gonna win Check it out  Flavor Flav: Yeah, y'all, c'mon  Chuck D.: Here we go again  Turn it up! Bring the noise! Turn it up! Bring the noise!  Flavor Flav: Hey yo, Chuck, they're sayin' we too black, man Yo, I don't understand what they're saying But little do they know they can get a smack for that, man  Chuck D.: Never badder than bad 'cause the brother is madder than mad At the fact that's corrupt like a senator Soul on a roll, but you treat it like soap on a rope 'Cause the beats in the lines are so dope  Listen for lessons I'm saying inside music  That the critics are all blasting me for They'll never care for the brothers and sisters Now across the country has us up for the war  We got to demonstrate, come on now They're gonna have to wait 'til we get it right Radio stations, I question their blackness They call themselves black, but we'll see if they'll play this  Turn it up! Bring the noise! Turn it up! Bring the noise!  Flavor Flav: Hey yo, Chuck, they're illin', we chillin' Yo, PE in the house, top billing Yo, Chuck, show 'em what you can do, boy  Chuck D.: Get from in front of me, the crowd runs to me My DJ is warm, he's X, I call him Norm, y'know He can cut a record from side to side So what, the ride, the glide should be much safer than a suicide  Soul control, beat is the father of your rock'n'roll Music for whatcha, for whichin', you call a band, man Makin' a music, abuse it, but you can't do it, y'know You call 'em demos  Flavor Flav: But we ride limos, too  Chuck D.: Whatcha gonna do? Rap is not afraid of you Beat is for Sonny Bono  Flavor Flav: Beat is for Yoko Ono  Chuck D.: Run-DMC first said a DJ could be a band Stand on its own feet, get you out your seat  Beat is for Eric B. and LL, as well, hell Wax is for Anthrax, still it can rock bells Ever forever, universal, it will sell Time for me to exit, Terminator X it  Turn it up! Bring the noise! Turn it up! Bring the noise!  Flavor Flav: Yo, they should know by now that they can't stop this [????] Word up, better keep tellin' me to turn it down But yo, Flavor Flav ain't going out like that  Come on Come on Come on, now Come on  Chuck D.: From coast to coast, so used to being like a comatose Stand, my man, the beat's the same with a boast toast Rock with some pizzazz, it will last. Why you ask? Roll with the rock stars, still never get accepted as  We got to plead the Fifth, you can investigate Don't need to wait, get the record straight Hey, posse in effect, got Flavor, Terminator X to sign checks, play to get paid  You got to check it out down on the avenue A magazine or two is dissing me and dissing you Yeah, I'm telling you...  Flavor Flav: Hey yo, Griff, [?????] the S1W We got to handle this We ain't goin' out like that Yo man, straight up on the Columbo tip We can do this, like Brutus 'Cause we always knew this You know what I'm sayin' There's just one thing that puzzles me, my brother What's wrong with all these people around here, man...;Public Enemy;Bring the Noise
aggressive;Sup up your beer and collect your fags There's a row going on down near Slough Get out your mat and pray to the West I'll get out mine and pray for myself  Thought you were smart when you took them on But you didn't take a peep in their artillery room All that rugby puts hairs on your chest What chance have you got against a tie and a crest?  Hello-hurray, what a nice day For the Eton Rifles, Eton Rifles Hello-hurray, I hope rain stops play For the Eton Rifles, Eton Rifles  Thought you were clever when you lit the fuse Tore down the House of Commons in your brand new shoes Composed a revolutionary symphony Then went to bed with a charming young thing  Hello-hurray, cheers then, mate It's the Eton Rifles, Eton Rifles Hello-hurray, an extremist scrape With the Eton Rifles, Eton Rifles  What a catalyst you turned out to be Loaded the guns, then you run off home for your tea Left me standing like a guilty schoolboy  What a catalyst you turned out to be Loaded the guns, then you run off home for your tea Left me standing like a naughty schoolboy  We came out of it naturally the worst Beaten and bloody, and I was sick down my shirt We were no match for their untamed wit Though some of the lads said they'd be back next week  Hello-hurray, it's the price to pay To the Eton Rifles, Eton Rifles Hello-hurray, I'd prefer the plague To the Eton Rifles, Eton Rifles  Hello-hurray, it's the price to pay To the Eton Rifles, Eton Rifles Hello-hurray, I'd prefer the plague To the Eton Rifles, Eton Rifles Eton Rifles, Eton Rifles  Eton Rifles, Eton Rifles;The Jam;The Eton Rifles
aggressive;Roslie  Baby, you're driving my crazy I said baby, you're driving my crazy The way you turn me on Then you shot me down Well, tell me baby Am I just your clown  Psycho!!  Baby, you're driving my crazy I said I'm losing my mind You treat me so unkind  Psycho!!  SOLO  Baby, you're driving my crazy I'm going out of my head Now I wish I was dead  Psycho!!  Baby, you're driving my crazy I'm going out of my head Now I wish I was dead  Psycho!! Psycho!! Psycho!! Psycho!!;The Sonics;Psycho
acerbic;I'll start this off, without any words I got so high, I scratched 'till I bled  Love myself, better than you I know it's wrong, so what should I do  The finest day, that I've ever had Was when I learned, to cry on command  Love myself, better than you I know it's wrong, so what should I do  I'm on a plain, I can't complain I'm on a plain  My mother died, every night It's safe to say, don't quote me on that  Love myself, better than you I know it's wrong, so what should I do  The black sheep got, blackmailed again Forgot to put, on the zip code  Love myself, better than you I know it's wrong, so what should I do  I'm on a plain, I can't complain I'm on a plain  Somewhere I have heard this before In a dream my memory has stored As a defense I'm neutered and spayed What the hell am I trying to say  It is now time, to make it unclear To write off lines, that don't make sense  Love myself, better than you I know it's wrong, so what should I do  And one more special, message to go And then I'm done, then I can go home  Love myself, better than you I know it's wrong, so what should I do  I'm on a plain, I can't complain I'm on a plain, I can't complain I'm on a plain, I can't complain I'm on a plain, I can't complain I'm on a plain;Nirvana;On a Plain
acerbic;I'm a fleabit peanut monkey All my friends are junkies That's not really true  I'm a cold Italian pizza I could use a lemon squeezer What you do?  But I've been bit and I've been tossed around By every she-rat in this town Have you, babe?  Well, I am just a monkey man I'm glad you are a monkey woman, too  I was bitten by a boar I was gouged and I was gored But I pulled on through  Yes, I'm a sack of broken eggs I always have an unmade bed Don't you?  Well, I hope we're not too Messianic Or a trifle too Satanic We love to play the blues  Well, I am just a monkey man I'm glad you are a monkey, monkey woman, too, babe  I'm a monkey I'm a monkey I'm a monkey man I'm a monkey man I'm a monkey I'm a monkey I'm a monkey I'm a monkey I'm a ma-ma-ma-ma-monkey I'm a ma-ma-ma-ma-monkey I'm a ma-ma-ma-ma-monkey I'm ma-ma ma ma ma-ma ma Ma-ma ma ma ma-ma ma Ma-ma ma ma ma-ma monkey Oh, monkey Oh, oh, oh, oh, oh, oh, oh Ma-ma ma ma ma-ma ma Ma-ma ma ma ma-ma ma Ma-ma ma ma ma-ma ma;The Rolling Stones;Monkey Man
acerbic;I've got a word or two To say about the things that you do You're telling all those lies About the good things that we can have If we close our eyes  Do what you want to do And go where you're going to Think for yourself 'Cos I won't be there with you  I left you far behind The ruins of the life that you have in mind And though you still can't see I know your mind's made up You're gonna cause more misery  Do what you want to do And go where you're going to Think for yourself 'Cos I won't be there with you  Although your mind's opaque Try thinking more if just for your own sake The future still looks good And you've got time to rectify All the things that you should  Do what you want to do And go where you're going to Think for yourself 'Cos I won't be there with you  Do what you want to do And go where you're going to Think for yourself 'Cos I won't be there with you Think for yourself 'Cos I won't be there with you;The Beatles;Think for Yourself
aggressive;All right partner... Keep on rollin' baby, you know what time it is  (Throw your hands up, throw your hands up) Ladies and Gentlemen... (Throw your hands up) Chocolate starfish... (Throw your hands up) Gonna keep on rollin' baby! (Throw your hands up, throw your hands up)  Move in, now move out Hands up,  hands down Back up, back up Tell me what ya gonna do now Breathe in, now breathe out Hands up, now hands down Back up, back up Tell me what ya gonna do now Keep rollin', rollin', rollin', rollin' (what) Keep rollin', rollin', rollin', rollin' (come on) Keep rollin', rollin', rollin', rollin' (yeah) Keep rollin', rollin', rollin', rollin'  Now, I know y'all be lovin' this shit right here L-I-M-P Bizkit is right here People in the house, put them hands in the air 'Cause if you don't care, then we don't care One, two, three times two to the six Jonesin' for your fix of that Limp Bizkit mix So where the fuck you at, punk? Shut the fuck up and back the fuck up While we fuck this track up  (Throw your hands up Throw your hands up Throw your hands up Throw your hands up, throw your hands up)  Now move in, now move out Hands up, hands down Back up, back up Tell me what ya gonna do now Breathe in, now breathe out Hands up, now hands down Back up, back up Tell me what ya gonna do now Keep rollin', rollin', rollin', rollin' (what) Keep rollin', rollin', rollin', rollin' (come on) Keep rollin', rollin', rollin', rollin' (yeah) Keep rollin', rollin', rollin', rollin'  You wanna mess with Limp Bizkit (yeah) You can't mess with Limp Bizkit (why) Because we get it on (when) Every day and every night (oh) And this platinum thing right here (uh, huh) Yo, we're doin it all the time (what) So you better get some better beats And uh, get some better rhymes (doh) We got the gang set, so don't complain yet Twenty-four seven, never begging for a rain check Old school soldiers, blastin' out the hot shit That rock shit, putting bounce in the mosh pit  (Throw your hands up Throw your hands up Throw your hands up Throw your hands up, throw your hands up)  Now move in, now move out Hands up, hands down Back up, back up Tell me what ya gonna do now Breathe in, now breathe out Hands up, now hands down Back up, back up Tell me what ya gonna do now Keep rollin', rollin', rollin', rollin' (come on) Keep rollin', rollin', rollin', rollin' (what) Keep rollin', rollin', rollin', rollin' (yeah) Keep rollin', rollin', rollin', rollin'  Hey ladies, hey fellas And the people that don't give a fuck All the lovers, all the haters And all the people that call themselves players Hot mamas, pimp daddies And the people rollin' up in Caddies Hey rockers, hip hoppers And everybody all around the world  Move in, now move out Hands up, hands down Back up, back up Tell me what ya gonna do now Breathe in, now breathe out Hands up, now hands down Back up, back up Tell me what ya gonna do now Keep rollin', rollin', rollin', rollin' (yeah) Keep rollin', rollin', rollin', rollin' (what) Keep rollin', rollin', rollin', rollin' (come on) Keep rollin', rollin', rollin', rollin'  Move in, now move out Hands up, hands down Back up, back up Tell me what ya gonna do now Breathe in, now breathe out Hands up, now hands down Back up, back up Tell me what ya gonna do now Keep rollin', rollin', rollin', rollin' (what) Keep rollin', rollin', rollin', rollin' (come on) Keep rollin', rollin', rollin', rollin' (yeah) Keep rollin', rollin', rollin', rollin';Limp Bizkit;Rollin' (Air Raid Vehicle)
